Date,Open,High,Low,Close,Volume,IV,AnalystTargetPrice,AnalystRating
2025-01-13 05:00:00,294.98332934929147,297.9232930650337,276.5056496795704,276.8824462890625,6920600,,365.7315,buy
2025-01-14 05:00:00,281.49814872539537,291.9144630010959,279.0242181040509,286.43115234375,4852400,,365.7315,buy
2025-01-15 05:00:00,294.5817888648951,302.5321015461029,290.5461429224515,298.230712890625,4140700,,365.7315,buy
2025-01-16 05:00:00,299.9163455705503,317.8040482022787,299.9163455705503,312.5785217285156,5269100,,365.7315,buy
2025-01-17 05:00:00,317.45702321854645,317.45702321854645,308.414024503674,313.6890869140625,2820000,,365.7315,buy
2025-01-21 05:00:00,323.24771476494755,327.55107028124013,315.6424561369365,320.9076538085937,4032300,,365.7315,buy
2025-01-22 05:00:00,326.22238059138215,333.6074980791984,316.30680671322466,329.6630859375,4576600,,365.7315,buy
2025-01-23 05:00:00,330.31751460651736,349.02819751224706,330.1886073056201,343.2969970703125,4853500,,365.7315,buy
2025-01-24 05:00:00,344.81409424787927,347.0450984522149,339.06307329178645,344.5067138671875,3226600,,365.7315,buy
2025-01-27 05:00:00,289.990867339542,300.1146901321072,268.15678438989954,272.67828369140625,16083200,,365.7315,buy
2025-01-28 05:00:00,279.17298042381793,281.96917961988413,256.9026091694661,276.4461975097656,9989300,,365.7315,buy
2025-01-29 05:00:00,276.67427560176486,291.70629025855385,273.72934874849,289.4257202148437,6638500,,365.7315,buy
2025-01-30 05:00:00,298.4587614580628,308.06695457164324,296.26742819389165,305.94500732421875,6023100,,365.7315,buy
2025-01-31 05:00:00,309.365896266892,309.365896266892,295.4295648368674,297.4473876953125,4719900,,365.7315,buy
2025-02-03 05:00:00,282.9904695862569,306.04417862125746,281.6221155632359,303.72393798828125,3723500,,365.7315,buy
2025-02-04 05:00:00,295.7091579902752,304.4973371512354,291.0220766538873,303.7437438964844,2996300,,365.7315,buy
2025-02-05 05:00:00,307.90832307177646,315.68212957929035,300.2931693819585,311.1804504394531,3578600,,365.7315,buy
2025-02-06 05:00:00,312.6628359152591,313.90721498081035,303.28764415280915,309.1675720214844,2480100,,365.7315,buy
2025-02-07 05:00:00,311.82496694851926,316.91163074590605,306.69363949599506,307.174560546875,2298000,,365.7315,buy
2025-02-10 05:00:00,309.99060482025334,319.2814931168791,309.9360764238747,319.1129150390625,2729800,,365.7315,buy
2025-02-11 05:00:00,314.63101438645293,316.46540126820497,306.827464022491,310.9324951171875,2642900,,365.7315,buy
2025-02-12 05:00:00,302.85136531680354,314.7500539556086,301.2252269379971,311.15069580078125,1766400,,365.7315,buy
2025-02-13 05:00:00,313.68904758456813,315.0554345817102,302.51420789661387,308.86016845703125,2707200,,365.7315,buy
2025-02-14 05:00:00,308.5577609633235,315.50362480359684,303.6346825205005,314.6211242675781,2193000,,365.7315,buy
2025-02-18 05:00:00,321.10592362656337,326.78755804776523,313.1486820678664,322.85107421875,3253000,,365.7315,buy
2025-02-19 05:00:00,321.07618997053646,327.1028785780761,315.44415136409907,318.9493103027344,3079100,,365.7315,buy
2025-02-20 05:00:00,314.8095227702274,319.2814559513565,301.6118973068211,306.80767822265625,3860000,,365.7315,buy
2025-02-21 05:00:00,307.38274432891694,307.8388521864323,275.4248435975341,282.0385437011719,6478000,,365.7315,buy
2025-02-24 05:00:00,287.5615701479814,287.5615701479814,260.43254405346096,265.4597473144531,7221400,,365.7315,buy
2025-02-25 05:00:00,262.5445548951391,265.78693654807535,246.4614934081659,262.0785217285156,5094600,,365.7315,buy
2025-02-26 05:00:00,270.4472949061608,277.58652066118526,265.78696277997363,267.8593444824219,4724900,0.8647079037868924,365.7315,buy
2025-02-27 05:00:00,274.05654244097417,278.2309902890715,246.68953920291776,247.63153076171875,5131000,0.8862769849484498,365.7315,buy
2025-02-28 05:00:00,244.33955922677788,249.41534454572232,239.5701708164148,248.4297332763672,6029600,0.8762894297538774,365.7315,buy
2025-03-03 05:00:00,247.2746009467714,247.6137088730581,227.3046345716253,230.3288726806641,5315000,0.8837944292492126,365.7315,buy
2025-03-04 05:00:00,225.5793025932894,237.6068983819401,219.38206900556168,229.6942596435547,5525500,0.8831322131259148,365.7315,buy
2025-03-05 05:00:00,228.70268428097447,231.56828426134825,221.5337292669533,227.3839263916016,3840200,0.8775347271086831,365.7315,buy
2025-03-06 05:00:00,218.33102116186973,220.89915113592536,202.98171720936915,205.93655395507807,7710800,0.9051623954550589,365.7315,buy
2025-03-07 05:00:00,206.7293030756446,214.71633892391992,201.76223683315703,211.1400451660156,4986200,0.8978556208525725,365.7315,buy
2025-03-10 04:00:00,202.26888536855844,206.8683938607256,194.27190516320715,200.87811279296875,7689500,0.9009793354199407,365.7315,buy
2025-03-11 04:00:00,202.6463828684733,210.2459884880751,198.60815541163797,207.2061462402344,5051000,0.6383438165087886,365.7315,buy
2025-03-12 04:00:00,217.97471756313251,222.85237990208756,208.6167672511464,213.93153381347656,7320400,0.6461531749935558,365.7315,buy
2025-03-13 04:00:00,215.3422011130213,215.3422011130213,202.37815476754548,208.48764038085935,3654300,0.6267889925284362,365.7315,buy
2025-03-14 04:00:00,212.42155900071563,216.06738384241905,207.65317232564007,215.03424072265625,3829900,0.6079065499159977,365.7315,buy
2025-03-17 04:00:00,215.48127161309552,220.60231570222476,212.94806479490745,217.10052490234372,3547600,0.6088886344494878,365.7315,buy
2025-03-18 04:00:00,216.48462093179103,216.69820114976577,207.8717295824237,209.4611968994141,2716500,0.6056667189871664,365.7315,buy
2025-03-19 04:00:00,209.7293928194189,218.918465045869,209.7293928194189,216.6137542724609,3091900,0.6192880691809938,365.7315,buy
2025-03-20 04:00:00,215.63028517892516,220.96490966778796,212.59044295268413,217.9946136474609,2250500,0.6125353308203687,365.7315,buy
2025-03-21 04:00:00,214.35374938687863,221.35235944565235,211.1500005797433,221.01458740234372,3733500,0.6168746851840162,365.7315,buy
2025-03-24 04:00:00,226.73661854235095,229.62743923410767,225.1074216133685,227.11410522460935,2773600,0.6267643537525951,365.7315,buy
2025-03-25 04:00:00,227.79958685046367,229.3512948092502,220.5377385165285,225.3756561279297,2849900,0.6099930734112048,365.7315,buy
2025-03-26 04:00:00,222.52455661462912,224.61073039620425,212.5904246229046,215.54086303710935,4059000,0.616175668964061,365.7315,buy
2025-03-27 04:00:00,210.5638823145966,216.11705882784128,206.15312499276445,207.82205200195312,4178300,0.6188170226726755,365.7315,buy
2025-03-28 04:00:00,208.5174592288656,213.99613332994895,202.54705036280865,204.03717041015625,5572000,0.61870094441618,365.7315,buy
2025-03-31 04:00:00,197.66935629869184,202.21919061988189,194.2619562640708,200.30191040039065,4518500,0.6111610580070976,365.7315,buy
2025-04-01 04:00:00,199.6263989681928,206.39154109434276,196.78523633290115,205.5769500732422,2863100,0.6112615754697592,365.7315,buy
2025-04-02 04:00:00,201.4940082833812,213.92160239682525,200.93769929708077,213.0474090576172,3179100,0.6287105327748794,365.7315,buy
2025-04-03 04:00:00,199.14955158290724,202.702986586279,188.5299617207689,188.9869384765625,5557500,0.6972347392248974,365.7315,buy
2025-04-04 04:00:00,178.88393405681887,181.78469897409445,163.99266374480914,169.8339385986328,9358600,0.7192144825069737,365.7315,buy
