Date,Open,High,Low,Close,Volume,IV,AnalystTargetPrice,AnalystRating
2025-01-13 05:00:00,217.56352457040464,226.73126597766623,217.08880808597183,222.8050537109375,23772100,,480.49054,strong_buy
2025-01-14 05:00:00,224.0709417923263,227.7202284431736,220.63921465983407,222.2215576171875,18143100,,480.49054,strong_buy
2025-01-15 05:00:00,226.0290896999313,227.79933930671848,223.0918476812944,225.4851531982422,21745600,,480.49054,strong_buy
2025-01-16 05:00:00,232.6255370048323,235.9682606119352,226.6818324206417,226.87962341308597,23471900,,480.49054,strong_buy
2025-01-17 05:00:00,234.46499987394813,235.4737534582526,230.0937544626076,234.82102966308597,31196600,,480.49054,strong_buy
2025-01-21 05:00:00,238.836239430728,240.07245185014168,234.7814566588576,237.65936279296875,30903200,,480.49054,strong_buy
2025-01-22 05:00:00,244.0283429104808,244.2657011385912,238.03518723767357,238.2527618408203,29610500,,480.49054,strong_buy
2025-01-23 05:00:00,235.78034585918525,237.748386539149,233.51559606492995,237.6297149658203,17653900,,480.49054,strong_buy
2025-01-24 05:00:00,242.0009613037109,246.8370241064407,239.24174158284657,242.0009613037109,25387800,,480.49054,strong_buy
2025-01-27 05:00:00,211.04617771908855,216.0206952760911,194.06556577606568,199.90049743652344,90569400,,480.49054,strong_buy
2025-01-28 05:00:00,205.71563938997124,207.63424355895927,196.69623803277352,205.07281494140625,50316000,,480.49054,strong_buy
2025-01-29 05:00:00,206.5364849180351,209.11769714341636,200.53344504704296,204.07395935058597,32533700,,480.49054,strong_buy
2025-01-30 05:00:00,216.1592023943281,219.51181043581795,211.34290773702108,213.2812957763672,42449500,,480.49054,strong_buy
2025-01-31 05:00:00,217.23716435744012,224.29840989628207,213.91422439266245,218.82940673828125,41104700,,480.49054,strong_buy
2025-02-03 05:00:00,213.08347917949365,218.50303046106163,211.15497564023357,215.32843017578125,24507300,,480.49054,strong_buy
2025-02-04 05:00:00,216.9305786534341,220.5699810622988,212.92524707778156,219.97659301757807,23768500,,480.49054,strong_buy
2025-02-05 05:00:00,231.3596442538667,235.30562489662836,224.99067503830483,229.4410400390625,29196000,,480.49054,strong_buy
2025-02-06 05:00:00,231.9134707420173,232.21016476746016,226.0389863820916,228.80810546875,21169500,,480.49054,strong_buy
2025-02-07 05:00:00,232.40796582498027,233.05079033255723,221.63808239526335,222.3896942138672,22117500,,480.49054,strong_buy
2025-02-10 05:00:00,224.9214324510127,233.21890496468305,224.6148541755844,232.44749450683597,23901600,,480.49054,strong_buy
2025-02-11 05:00:00,229.91573380467187,235.26606495022816,227.43342461897652,232.44749450683597,18476200,,480.49054,strong_buy
2025-02-12 05:00:00,227.8191217283809,233.87161308489024,227.4630919373813,233.74305725097656,16397300,,480.49054,strong_buy
2025-02-13 05:00:00,233.45625396268352,234.3364366521916,228.18504209298325,233.1991271972656,20962000,,480.49054,strong_buy
2025-02-14 05:00:00,231.9431447827226,233.1398051838795,226.3752385683433,230.46957397460935,16988800,,480.49054,strong_buy
2025-02-18 05:00:00,227.5619826065773,229.63881036583712,221.8259541034384,226.00929260253903,26080500,,480.49054,strong_buy
2025-02-19 05:00:00,225.33680899127395,226.5433535366965,221.9248505936947,226.20709228515625,16375500,,480.49054,strong_buy
2025-02-20 05:00:00,226.12798064759585,226.45434255294617,220.29306378226164,224.2390594482422,16104000,,480.49054,strong_buy
