Date,Open,High,Low,Close,Volume,IV,AnalystTargetPrice,AnalystRating
2025-01-13 05:00:00,151.6680446657059,152.07250763725156,150.36582713835213,151.84561157226562,8828500,,244.02513,buy
2025-01-14 05:00:00,154.31193305418176,155.1307489887672,152.26983817652888,154.2034149169922,7410200,,244.02513,buy
2025-01-15 05:00:00,156.5315862228899,157.00511299845525,155.14058532570036,156.1764373779297,10701200,,244.02513,buy
2025-01-16 05:00:00,157.9916416516234,159.32345363203478,156.27510138272785,157.38986206054688,9210600,,244.02513,buy
2025-01-17 05:00:00,159.5898193781923,160.96108565544463,158.37638533011818,158.8597869873047,11618300,,244.02513,buy
2025-01-21 05:00:00,161.66151598205613,171.03348429590918,160.5566150610086,170.24427795410156,30232000,,244.02513,buy
2025-01-22 05:00:00,188.9289887250117,189.40253053914728,178.13644121124378,181.73724365234372,48028500,,244.02513,buy
2025-01-23 05:00:00,179.19201707505889,184.0555827487001,179.05390447263278,183.95692443847656,17314600,,244.02513,buy
2025-01-24 05:00:00,186.09767914116756,186.5514862982764,179.41891489733186,181.1256103515625,12147200,,244.02513,buy
2025-01-27 05:00:00,166.6237031659641,170.19492611529176,150.60258173306997,156.14683532714844,42201600,,244.02513,buy
2025-01-28 05:00:00,160.79338164020774,163.59510321591742,154.63747299008253,161.78976440429688,20319300,,244.02513,buy
2025-01-29 05:00:00,161.81936205540683,161.81936205540683,157.85353548910348,159.83645629882812,9866600,,244.02513,buy
2025-01-30 05:00:00,162.55925143751233,169.17882709370522,161.88842305313997,168.0837860107422,14981700,,244.02513,buy
2025-01-31 05:00:00,168.11337070067862,170.6684613943479,166.85062259519168,167.76808166503906,8704600,,244.02513,buy
2025-02-03 05:00:00,161.00052635891893,167.61022645353503,161.00052635891893,166.3277587890625,8250600,,244.02513,buy
2025-02-04 05:00:00,168.1035017370577,168.1035017370577,164.1080959015154,165.62733459472656,6777000,,244.02513,buy
2025-02-05 05:00:00,166.712512724524,169.57342315504204,166.2488457505018,169.34652709960938,7866700,,244.02513,buy
2025-02-06 05:00:00,170.66845552021093,173.2827350892917,169.25773504980168,170.0272216796875,7036900,,244.02513,buy
2025-02-07 05:00:00,172.64152622520086,174.99931560980775,170.84604712694846,172.1088104248047,9991300,,244.02513,buy
2025-02-10 05:00:00,173.62805208831438,177.56428437013113,172.56260541684938,176.50869750976562,7625900,,244.02513,buy
2025-02-11 05:00:00,175.22619959134445,176.70598399970234,174.07196955920276,174.802001953125,6528800,,244.02513,buy
2025-02-12 05:00:00,172.53301683092087,172.53301683092087,168.40935767830737,169.8990020751953,7454800,,244.02513,buy
2025-02-13 05:00:00,170.66845072036912,172.029857051792,169.78058618874613,171.51686096191406,6421700,,244.02513,buy
2025-02-14 05:00:00,171.90161914357682,172.6711058184184,170.4810237275169,171.81283569335938,7260900,,244.02513,buy
2025-02-18 05:00:00,174.36793301883935,179.78394948336603,173.71682425308614,177.3768310546875,11430500,,244.02513,buy
2025-02-19 05:00:00,176.1732742272854,179.23148641000648,173.33208324960998,179.0736541748047,8688500,,244.02513,buy
2025-02-20 05:00:00,177.38668647155018,177.84049364487475,172.0791882661076,173.62803649902344,8737000,,244.02513,buy
2025-02-21 05:00:00,173.7464355723289,174.496202727896,165.2919408214019,165.54843139648438,9713900,,244.02513,buy
2025-02-24 05:00:00,171.2307817562607,171.8226864463217,162.4408593725837,167.66943359375,10639100,,244.02513,buy
2025-02-25 05:00:00,167.00846215245528,168.30081985053448,162.223834917801,166.26856994628906,8316100,,244.02513,buy
2025-02-26 05:00:00,168.67567488041064,171.52672535200924,166.85061661596848,170.14559936523438,6915100,0.6112801348157857,244.02513,buy
2025-02-27 05:00:00,170.66847501289857,172.50340835215732,162.3619533533304,162.53952026367188,7436800,0.6266759421295676,244.02513,buy
2025-02-28 05:00:00,160.91176639946605,163.91078968242658,158.64276049916796,163.82200622558594,12843300,0.6260959411309257,244.02513,buy
2025-03-03 05:00:00,164.70000733016204,164.86771442919294,158.9584514549923,159.83645629882812,8081800,0.6303487443910398,244.02513,buy
2025-03-04 05:00:00,157.0741627169869,157.6068784100017,151.45098572119306,155.34774780273438,13171900,0.6352664898494014,244.02513,buy
2025-03-05 05:00:00,155.9297994161293,160.30010347357012,154.93341675577946,159.38262939453125,7141000,0.6054223664478281,244.02513,buy
2025-03-06 05:00:00,155.04195095123157,155.04195095123157,147.71207758067854,148.90577697753906,12321200,0.5994873214321593,244.02513,buy
2025-03-07 05:00:00,148.59008594702038,154.3711111931324,146.49866205323346,153.06890869140625,12646500,0.6053298288787871,244.02513,buy
2025-03-10 04:00:00,148.5012841911105,150.46447009211823,144.82155815604267,146.78472900390625,21486100,0.6136695223205819,244.02513,buy
2025-03-11 04:00:00,141.4871102099461,143.81530481819743,135.844198109492,142.2368621826172,27200200,0.45180150435270194,244.02513,buy
2025-03-12 04:00:00,144.2592448148478,150.17838243488723,143.0556856278548,148.8564453125,15373900,0.4600702700813204,244.02513,buy
2025-03-13 04:00:00,147.7712665647355,148.14615010402989,143.51935504413277,145.66998291015625,14187700,0.4625658177733338,244.02513,buy
2025-03-14 04:00:00,146.9129964673871,148.84658808013847,145.887019218862,147.25828552246094,9330000,0.436371796227085,244.02513,buy
2025-03-17 04:00:00,148.37305381834233,153.65095791235265,148.37305381834233,151.9344024658203,9885000,0.4484449311908748,244.02513,buy
2025-03-18 04:00:00,150.31648170507728,150.36581085816263,146.6268958833397,147.4358367919922,9402500,0.45490951288947434,244.02513,buy
2025-03-19 04:00:00,148.0376270812667,151.9935936275412,147.9784381145241,150.39541625976562,6909500,0.4601469103641742,244.02513,buy
2025-03-20 04:00:00,149.5371533585636,152.40793880940322,148.78740132170154,150.6617889404297,7051600,0.45410791551783375,244.02513,buy
2025-03-21 04:00:00,149.60620536254223,151.7666931184279,148.08696658183126,150.1783905029297,17620200,0.4534969144798172,244.02513,buy
2025-03-24 04:00:00,154.2329809520935,154.48948653075763,151.95411554465187,152.7827911376953,7848300,0.4552972742236535,244.02513,buy
2025-03-25 04:00:00,152.42765386090417,153.50297530462936,150.98733879996044,151.85546875,8521200,0.4468044298186519,244.02513,buy
2025-03-26 04:00:00,150.82948824703425,150.96760085335166,144.58479637318882,145.80809020996094,13210000,0.45846749605112025,244.02513,buy
2025-03-27 04:00:00,143.88438671203437,145.058336446699,142.96691248712415,143.81532287597656,9148300,0.45418661203473,244.02513,buy
2025-03-28 04:00:00,141.8422666827716,143.6870597580222,137.23520637319132,138.9714813232422,13144500,0.4592687709762308,244.02513,buy
2025-03-31 04:00:00,136.7715359899375,138.6952526587266,134.91686809738954,137.92576599121094,15509900,0.4585214698847008,244.02513,buy
2025-04-01 04:00:00,137.87644124605794,141.31941174004373,136.88991830197386,140.02706909179688,9518500,0.44854095817629497,244.02513,buy
2025-04-02 04:00:00,137.97510349956963,145.89688176240273,137.97510349956963,143.8942413330078,11594400,0.4573696668825861,244.02513,buy
2025-04-03 04:00:00,137.37331949556932,139.4943377968639,134.7984940181585,135.3805389404297,14433800,0.47869089925680897,244.02513,buy
2025-04-04 04:00:00,131.11877151940791,132.01651103461612,125.23908799644016,126.5413055419922,14986900,0.49603619202366955,244.02513,buy
2025-04-07 04:00:00,117.25811527055434,132.30258985151963,117.25811527055434,125.44625854492188,19482700,0.4917647668743552,244.02513,buy
2025-04-08 04:00:00,130.7537350596572,131.1976823953474,120.05983072127135,122.82209777832033,11950300,0.49286352236225334,244.02513,buy
2025-04-09 04:00:00,121.73692912869234,138.69525290726696,121.73692912869234,137.80738830566406,17762000,0.6059347559925667,244.02513,buy
2025-04-10 04:00:00,135.29262967794077,135.29262967794077,127.97603622458652,132.02542114257812,12401600,0.6043963344216934,244.02513,buy
2025-04-11 04:00:00,130.79771789877358,131.67887669492453,127.56019542219268,131.03533935546875,10190200,0.6027674309502574,244.02513,buy
2025-04-14 04:00:00,135.44112951537778,135.44112951537778,131.55015947306563,133.30258178710938,8217700,0.6045778224806811,244.02513,buy
2025-04-15 04:00:00,133.42140507772925,135.12432129141297,132.3917421869356,132.60955810546875,8630000,0.6008245975669394,244.02513,buy
2025-04-16 04:00:00,130.96602647902318,131.2234383914884,126.58003054143828,128.47105407714844,8295200,0.5981653834035471,244.02513,buy
2025-04-17 04:00:00,129.5997353869443,129.99577116305585,127.16417956954382,127.3423843383789,8925500,0.5698077222002058,244.02513,buy
2025-04-21 04:00:00,125.62957774462994,125.93649604059752,120.03569872053887,121.60000610351562,12201200,0.5729925019120578,244.02513,buy
2025-04-22 04:00:00,123.26332366387707,126.7186548788816,122.16434884860908,125.97610473632812,11233700,0.5766149824169977,244.02513,buy
2025-04-23 04:00:00,133.56991649850784,134.52037217276026,129.68885642966592,130.0947723388672,9528900,0.5808044645277163,244.02513,buy
2025-04-24 04:00:00,131.19373973151292,136.49060289205306,130.68881112712089,136.14407348632812,7305900,0.580776783997365,244.02513,buy
2025-04-25 04:00:00,136.12429776587177,137.6192932830811,135.4015380822217,137.11436462402344,5476400,0.5787211438851401,244.02513,buy
2025-04-28 04:00:00,138.26281717063657,139.27268949716935,136.7084202111726,138.74795532226562,6985100,0.5789213363047984,244.02513,buy
2025-04-29 04:00:00,138.42123354048258,139.75782973101963,138.16382161731238,139.39149475097656,4851500,0.5707190300891647,244.02513,buy
2025-04-30 04:00:00,137.10443445105196,139.8964298385702,134.22335179214335,139.3221893310547,9443500,0.5648848448131506,244.02513,buy
2025-05-01 04:00:00,145.1041939877528,147.16353483256674,143.8963112315906,144.04483032226562,11525800,0.5707080438542739,244.02513,buy
2025-05-02 04:00:00,146.85661841798887,151.53963041221166,146.85661841798887,149.23277282714844,11346000,0.5805792098735472,244.02513,buy
2025-05-05 04:00:00,147.95557168326033,149.32186857851278,147.04471212216504,147.8070526123047,5187400,0.5811507362745384,244.02513,buy
2025-05-06 04:00:00,145.52001507022896,147.46055265922456,144.272536331945,146.2328643798828,5108600,0.5793797755769717,244.02513,buy
2025-05-07 04:00:00,146.03485612382408,148.4110104517641,145.77744418891717,147.8862762451172,6049600,0.5803535493789879,244.02513,buy
2025-05-08 04:00:00,147.56945390098676,150.30203272557137,147.1338221085414,148.80703735351562,6113600,0.5682232889395147,244.02513,buy
2025-05-09 04:00:00,148.5496108600157,150.2921380360522,148.3020941686214,148.8466339111328,4707100,0.5665777022601852,244.02513,buy
2025-05-12 04:00:00,154.75733031509202,155.8662002339013,152.88610477349158,155.65829467773438,7875500,0.5699360741758943,244.02513,buy
2025-05-13 04:00:00,156.64836857273028,161.59870251800118,156.00483120273316,160.65814208984375,11955200,0.5744559915291352,244.02513,buy
2025-05-14 04:00:00,160.7472393608459,161.78681247772212,159.460149554581,161.3313751220703,7499400,0.573669869363348,244.02513,buy
2025-05-15 04:00:00,159.75717262407198,160.133402826302,157.3315120891918,157.81663513183594,10169200,0.5746329749300899,244.02513,buy
2025-05-16 04:00:00,158.41065964572874,159.24231198313657,156.94536527402673,158.8957977294922,8515500,0.5415946731024153,244.02513,buy
2025-05-19 04:00:00,156.72757439360814,160.36111766561754,156.26224179813906,158.05426025390625,10268900,0.49705141840974487,244.02513,buy
2025-05-20 04:00:00,157.05428552673985,158.76709668849756,155.96520611335694,158.71759033203125,7576400,0.49482212253979596,244.02513,buy
2025-05-21 04:00:00,156.77705886851064,159.3017167208817,154.90583351864447,155.61866760253906,6011000,0.4941147411574517,244.02513,buy
2025-05-22 04:00:00,155.42066692197218,157.60872098439827,155.26226773086134,155.7473907470703,7603300,0.3753414353247299,244.02513,buy
2025-05-23 04:00:00,153.4504541274117,155.8167131035233,152.7276945080826,154.42071533203125,6527500,0.3503988450264177,244.02513,buy
2025-05-27 04:00:00,157.73744276468233,160.78683507779004,157.3414069980828,160.3017120361328,6976800,0.3602314584217315,244.02513,buy
2025-05-28 04:00:00,160.2621146640276,162.68779050943212,159.67797885376868,162.2224578857422,8090700,0.35923074228299756,244.02513,buy
2025-05-29 04:00:00,163.36102193237912,163.6778505597138,159.88589290441695,161.28187561035156,6994700,0.35940630916698996,244.02513,buy
2025-05-30 04:00:00,161.8066111075317,164.1035733525292,159.945295782235,163.88575744628906,17547900,0.341460950551142,244.02513,buy
2025-06-02 04:00:00,162.53925134378008,165.34114196966527,160.98485445167557,164.91542053222656,7166000,0.33773646800865337,244.02513,buy
2025-06-03 04:00:00,165.14314718903495,167.64801501369473,164.93522651143107,167.45989990234375,7155300,0.29547110908316987,244.02513,buy
2025-06-04 04:00:00,168.02424498491496,168.78658555147348,165.90550261564442,166.43023681640625,6375800,0.2897757457205745,244.02513,buy
2025-06-05 04:00:00,167.3212755256387,170.54888759126217,167.083654074459,169.4400177001953,7707800,0.2828561868865663,244.02513,buy
2025-06-06 04:00:00,172.2716220464156,173.0537681660011,170.9449361690324,172.2914276123047,6833700,0.2619927712214331,244.02513,buy
2025-06-09 04:00:00,173.12308866115714,176.9447472769953,172.06370988835482,175.3903350830078,9668900,0.26356610798807145,244.02513,buy
2025-06-10 04:00:00,175.9447825218859,176.08339127341532,172.5488454485842,175.71705627441406,11056700,0.2639567709447979,244.02513,buy
2025-06-11 04:00:00,175.78635173035556,177.76648519933795,174.44975559590466,174.6279754638672,18002900,0.2669699138868536,244.02513,buy
2025-06-12 04:00:00,188.07307134815204,200.47860551914516,187.00379753130048,197.87472534179688,54610000,0.4313386815820178,244.02513,buy
2025-06-13 04:00:00,199.57765862241112,214.44846553761653,199.20142842056617,213.0821685791016,53707400,0.46398662941128854,244.02513,buy
2025-06-16 04:00:00,211.08222865048128,213.0326613618435,207.8942124982658,209.0030975341797,22665300,0.4681819870240265,244.02513,buy
2025-06-17 04:00:00,208.56745206849743,213.7356013871634,205.41903214567836,206.1120758056641,17819200,0.4700201415777905,244.02513,buy
2025-06-18 04:00:00,208.9931912646169,212.58713848109596,207.4883006484555,208.7753753662109,15055400,0.4654662030795808,244.02513,buy
2025-06-20 04:00:00,211.23074220639663,211.67626921201432,202.6072543687624,203.13198852539065,20879100,0.4791914637604411,244.02513,buy
